species	fc	auroc	p.val	p.adj
K00058	0.0023258039593626392	0.4895641087906751	0.7248082370727595	0.7852171491098736
K00059	-0.009209266403611244	0.4273251578436134	0.018667765797255438	0.040244465289205146
K00060	0.16492719574485704	0.6002003399708596	5.4284243307112234e-6	6.41651048303236e-5
K00064	0.3007812659141723	0.596830985915493	9.361536287499916e-6	9.837651409123097e-5
K00065	0.01644574115769658	0.5296928120446819	0.29265744772469593	0.38096710794468275
K00066	0.14718682697675337	0.5420349684312773	0.10049745720175252	0.15755402194291046
K00067	-0.003543239259639311	0.46949368625546384	0.5098301236163536	0.5970408705090672
K00068	-0.026295102460249523	0.47207989315201554	0.6192666159423579	0.6947209039375909
K00073	0.08167070658149864	0.5485126274890724	0.008236742147664566	0.020748348253537562
K00074	-0.019028669499563493	0.4442144244779019	0.08455422992249795	0.13700572986371093
K00075	-0.03249919310381463	0.3591852841185041	3.8614293611797784e-8	1.2799029403410475e-6
K00076	0.12664278566866774	0.5766937833899951	0.0038853795298452454	0.01151572062590124
K00077	-0.021785167624701323	0.4199186498300146	0.008116945207585049	0.020498507659155257
K00078	-0.06064260336119522	0.35468067022826616	2.1214721804964926e-8	8.036338664690285e-7
K00079	-0.010758283408803086	0.48607333657115104	0.9634800504249568	0.9736386942493053
K00082	0.09193493325931362	0.5672656629431763	6.801996130130217e-4	0.0030484438994470915
K00085	0.010394054864909677	0.5003946090335114	0.7598031406878551	0.8138190365116317
K00086	-0.061198814286408526	0.43447668771248177	0.018674968773028256	0.040249086044280624
K00087	0.11668503086418294	0.6083839242350656	3.362432809961291e-7	6.6537694037915606e-6
K00088	-0.002449251695026878	0.468243079164643	0.6642494957374387	0.7331906117096331
K00090	0.042086162258292356	0.5180366682855755	0.41448911583594494	0.5047858108504197
K00091	0.08648401674108071	0.564843370568237	0.005278173512709872	0.014563950847591755
K00093	0.010230752627507457	0.5242350655658087	0.750278754434158	0.8064406825461056
K00094	0.1501641123681391	0.5771915978630403	2.819051101288217e-4	0.0015438677045663926
K00096	-0.0684071898091311	0.39565930063137444	2.6634189145284944e-4	0.0014847580564172512
K00097	0.09166422483809036	0.6308462846041768	3.8589534678834525e-8	1.2799029403410475e-6
K00098	0.23650387313693208	0.6043589120932491	1.0040075012596184e-4	6.838081911404336e-4
K00099	-0.0057243138878792475	0.4577889752306945	0.2844856511980195	0.37173635393833965
K00100	-0.014569324521804074	0.42869718309859156	0.016241892098952344	0.03606035491129386
K00101	0.3121140504811902	0.5892484215638659	9.576279638481289e-4	0.003918688504327091
K00102	0.053054747257520095	0.5330075279261778	0.12509460732647648	0.1894611281216355
K00104	0.040461440883527974	0.5378763963088878	0.03279129969663419	0.06302362625917492
K00105	0.01731476931603326	0.5055002428363283	0.7511021591922822	0.8072166544683335
K00106	0.02846768339914038	0.5171563865954347	0.2653123197905094	0.35193588526488284
K00108	0.35697217723391	0.5961753278290433	2.538836524059729e-4	0.0014304871197834371
K00111	0.01836399248987318	0.5124271491015056	0.23642682967503914	0.32013198809615934
K00112	0.12876753577285763	0.5624392909179213	0.021595257762952347	0.045255604716619054
K00113	0.11480781715439704	0.5666039339485187	0.015377212400829343	0.03443854860602405
K00116	0.2983806473037597	0.5799235065565809	0.0027413207307880327	0.008743867848203208
K00117	0.3237771721352079	0.5871053909664886	0.001106696293066145	0.004349688246710071
K00118	0.0451992080512452	0.5421017484215639	0.03379990937565913	0.06461866836899025
K00121	0.09128588196564022	0.5518273433705683	0.022860632007931425	0.047321448769995965
K00122	-0.15940169914513247	0.4047778047595921	2.791189887905519e-4	0.0015313045212612692
K00123	0.001599693164864281	0.492599562894609	0.4833526087914699	0.5720127942481618
K00124	1.9499313792945802e-4	0.49488222438076734	0.6042894370915259	0.681861343555048
K00125	-0.04538134981934396	0.4320361826129189	0.10502878939470262	0.1636318095642106
K00127	0.015339085797606376	0.5036000485672657	0.9063533065595394	0.9306880797316556
K00128	-0.018868960175964615	0.44954468188440994	0.29399558093834127	0.38233363517484137
K00129	4.4767019805871646e-4	0.5123239436619719	0.6722409622399571	0.7398556799417348
K00130	0.0036272603075025436	0.49792982030111704	0.8739742779789121	0.9053868187683612
K00131	-0.06499197922136221	0.4637627489072365	0.30897243896021764	0.398876298592751
K00132	0.10164455488223004	0.5819754735308402	7.401675154383724e-5	5.411794655617879e-4
K00133	-0.004838390226999663	0.45600412821758135	0.2629021663968745	0.3495548610541763
K00134	0.004415797206910047	0.4990468674113647	0.4913699489949581	0.5790547817913397
K00135	0.10216803149565083	0.5565869354055366	0.017922328955060518	0.03897543106547469
K00137	0.33855903854841535	0.5904018941233609	4.8278633354903455e-4	0.002343236902612916
K00138	0.30726686422598337	0.5810951918406994	0.002080281783650939	0.007032996850379609
K00140	-0.0589927737400902	0.44683705682370084	0.14097156501845817	0.20937804326397214
K00141	0.13112141556468693	0.5515359397765905	0.05946996982396713	0.10206766126206225
K00142	0.24238357107686287	0.5571879553181156	0.004183503664294097	0.012239710058646392
K00143	0.11021289731423055	0.5490347255949489	0.027504172780068004	0.054753677293653893
K00145	-0.022802140501493994	0.4036121903836814	4.785559732346642e-4	0.0023283870135056596
K00146	0.18145387550942815	0.5613586692569208	0.03943553942389455	0.07322669149304675
K00147	-0.022737643649082324	0.4083717824186498	5.789168346872854e-4	0.002694724060817645
K00150	0.24965309608029743	0.5601869839728023	0.004364005896587919	0.012660710031858825
K00151	0.1994049289710584	0.5625667799902866	0.029770856702601822	0.05856677597949921
K00154	-0.003518707259016174	0.49859154929577465	0.9720526721379478	0.980309204723298
K00156	0.22271399882498152	0.6555913064594463	1.2346457189948978e-9	9.920814843034759e-8
K00158	0.0506390806425572	0.5121600291403594	0.25543399694364455	0.3415662204886018
K00161	0.13903891217598102	0.607121175327829	1.266104046715455e-6	1.951910405352993e-5
K00162	0.1345021721824668	0.6031872268091306	3.1827793454120012e-6	4.2128135928040715e-5
K00163	0.213507021525882	0.5720738222438077	0.00801323714409663	0.020333429499613618
K00164	0.12078275730596544	0.5492289946576008	0.061669797751124245	0.10534319113381863
K00167	0.04106977295580794	0.5099077221952404	0.6311210462335504	0.7044433734794293
K00169	-0.07792948873273187	0.38649222923749393	7.901923051932566e-5	5.687420926846834e-4
K00170	-0.08528173756003025	0.39085114133074306	2.1052367754535766e-4	0.001217090010809099
K00171	-0.0943620035657928	0.4017302088392424	6.916142882369108e-4	0.0030926316261521225
K00172	-0.09412554667530651	0.3650619232637203	1.2019136906700678e-6	1.8784328898389763e-5
K00174	0.1163113024996624	0.6286000485672657	9.243146248394396e-10	8.650497459526756e-8
K00175	0.12491086090227534	0.633966731423021	1.2368506219218034e-10	1.967829339477589e-8
K00176	0.12666598883799296	0.6244354055366682	4.323497115876762e-11	1.0422248350545346e-8
K00177	0.11969624146313727	0.6391391452161244	6.166511745675507e-11	1.3025853643574473e-8
K00179	0.05394270960167451	0.5837481787275377	3.209934269676751e-5	2.7365882055285486e-4
K00180	0.05749513540552221	0.5864800874210782	1.1315028793479343e-5	1.139380431039597e-4
K00183	-0.06281566350140637	0.448257649344342	0.10435572160621305	0.1626787704051391
K00184	0.015213675348592534	0.4980390966488587	0.5703754624951682	0.6518225548267581
K00185	0.034081936513408635	0.5113525983487129	0.2506679305992061	0.33609698093994345
K00186	0.20078330101211764	0.5391452161243322	0.017271566344711164	0.0378237163074971
K00187	0.16284179005955823	0.5292192812044682	0.047147843467342465	0.08434025068196746
K00188	-0.037678527254863134	0.4834749878581836	0.7566640595950558	0.8118778788884096
K00192	0.03343737633349687	0.5128338999514327	0.16059812134770746	0.23334393704493386
K00194	-0.07429335847491189	0.4287821758135017	0.0597876654228475	0.10254654558834667
K00196	0.012164773632732656	0.5009774162214667	0.5878570836747508	0.6673901956090541
K00197	-0.08406266536470802	0.4183644973288004	0.016722230170672897	0.036849124932881686
K00198	-0.025876646627667525	0.46501335599805727	0.7386672570097607	0.7968671046260708
K00200	0.19450014819626035	0.5359276347741622	0.024119879097992847	0.04932484273124244
K00201	0.18995830814274378	0.5282843613404565	0.05551792779788833	0.09644793245445328
K00202	0.014437152644516133	0.5018637688198154	0.48450599914569015	0.5730367563490879
K00203	0.1568387605156436	0.5254613890237979	0.08656327101787276	0.13933849068133908
K00204	0.2061584588258097	0.5385138416707139	0.011603953648718912	0.027375282110189487
K00205	0.39130755288901536	0.5887081107333657	2.8239962031717525e-5	2.479568410180054e-4
K00207	0.09727081802151849	0.552525497814473	0.017964770566129218	0.03903571424571372
K00208	0.13395559845364158	0.622334871296746	1.0892855022426318e-6	1.754472730887059e-5
K00209	-0.22925150881088044	0.3375607090820787	6.568893582177607e-10	6.875730058713535e-8
K00210	0.1495500792494854	0.5813076736279748	6.244710060205882e-4	0.0028582663135177096
K00215	-0.010258009099098618	0.43223045167557067	0.05450816844551308	0.09496550152957875
K00216	0.12181993582265761	0.5252003399708596	0.16148415677758665	0.23428897814439206
K00217	0.049228911052450516	0.5232576493443419	0.12532524662233846	0.18967032177994397
K00218	0.09402731981417041	0.5552756192326372	0.03289684093168832	0.06315018571708025
K00219	-0.014165625476038755	0.46557187955318113	0.5544330480012859	0.6373576440535014
K00220	0.12968726743439704	0.569627246236037	3.748981709625898e-4	0.0019290523609362237
K00221	0.10028517777794946	0.5464242350655658	0.011981076739586927	0.02806521362291343
K00226	0.10474859046547556	0.5872814473045167	1.687804117636027e-4	0.001033601366881801
K00228	0.2961737530765412	0.5758195726080622	0.004721362673970608	0.01340136549203152
K00230	0.10823631706784537	0.5801056338028169	0.0017544637622601833	0.0061673704060007765
K00231	0.26920676039850583	0.6540007285089849	1.7396839524508323e-10	2.516215607590249e-8
K00234	0.2738752544486195	0.5958899951432733	2.776788182190515e-4	0.0015258958365121681
K00235	0.30952164028769563	0.5853508984944148	0.0014114298280754056	0.005229587462664114
K00239	0.02536127535357941	0.5360672656629433	0.020681841543697344	0.04366349508495551
K00240	0.04814291718005797	0.5703071879553181	9.458563898407935e-4	0.0038945587894324597
K00241	0.14449991043037846	0.6334932005828072	1.6129832802747046e-8	6.682959372179831e-7
K00242	0.3330914346440662	0.5796321029626033	0.0013259780326875248	0.004987307446822345
K00243	-0.011028936848593997	0.4719584749878582	0.679177081286662	0.7464567120247853
K00244	-0.08132639728088843	0.3908754249635746	1.3636886069561535e-5	1.34259193915052e-4
K00245	-0.021004574158361655	0.48038489558037883	0.4560362590216642	0.5458574240922869
K00246	0.12456538457525658	0.5529261777561923	0.10917468911256711	0.16896588558180378
K00247	0.3424970941011579	0.5899162214667315	6.156950424134333e-4	0.0028294939701899837
K00248	0.0037151215094209295	0.49748057309373483	0.7126784164772471	0.7749257521974441
K00249	-0.02289708077701966	0.46419985429820304	0.27173065050420214	0.35856533032696697
K00252	0.1618992078034289	0.5570301117047111	0.006839143966713479	0.01793781412964251
K00253	0.04124309836585965	0.500182127246236	0.4949784076337105	0.58259974583478
K00254	0.05764730885164383	0.5507588635259835	0.02324454342527882	0.04792906763817859
K00257	0.056825546330484894	0.5974684312773191	5.705321632087923e-5	4.4106738176151044e-4
K00259	0.10391337056425107	0.6113586692569208	7.07332600935473e-7	1.2587988457363955e-5
K00260	0.24968166348207727	0.6360915492957747	7.294161075144245e-8	2.0576259344954777e-6
K00261	-0.005064886671249283	0.5034179213210296	0.730013604934713	0.7897808006603622
K00262	0.013256779531661943	0.5270337542496357	0.044989637428055174	0.0813207375006087
K00263	0.1343201717397096	0.5344949004371055	0.07877841764288518	0.12945307009897783
K00264	-0.02284104189232754	0.4629249635745507	0.2758447033556193	0.3628626807697178
K00265	-0.03957237573659835	0.4624514327343371	0.2140883239759856	0.2958778000745249
K00266	-0.033377611934685074	0.3958414278776105	8.676045766781824e-5	6.102382323143183e-4
K00273	0.05974230341308623	0.5351141330743079	0.3220168053355208	0.4122374777026179
K00274	-0.01842986662984705	0.48482880038853815	0.4181871843510473	0.5085110136827548
K00275	0.1925003600332254	0.6333110733365711	1.1787063169954592e-7	2.965337252485364e-6
K00276	0.17369491099325243	0.5538003885381253	0.07840956230422158	0.12898486380991359
K00278	-6.167767792513365e-5	0.47903715395823215	0.8681006956730433	0.9005922058006076
K00281	0.17322237575190097	0.623755463817387	4.672306355146816e-7	8.891913171098784e-6
K00282	0.11526107132538314	0.600783147158815	4.993342273884593e-6	5.987566009525341e-5
K00283	0.11543380968508504	0.600734579893152	5.334637187770497e-6	6.343354085009611e-5
K00284	-0.05371556018337149	0.36706532297231664	2.648883678684063e-7	5.56889462504615e-6
K00285	0.12130096980950894	0.5472559494900437	0.05686919845712368	0.09834662472313455
K00286	-0.008784990497711493	0.4282479358912093	0.02575030862119625	0.05189793067526918
K00287	0.01411799858037997	0.5310526954832443	0.03247544416279147	0.0625980514453613
K00289	0.04005866282890954	0.51406629431763	0.47486172539136073	0.5636414541164242
K00290	-0.006222392611202215	0.48174477901894125	0.598960078947015	0.677481505477535
K00293	0.10083821095669075	0.5549295774647888	0.0011983328827576134	0.004616338054400394
K00294	0.0810785639198703	0.5736704711024769	9.756514676706463e-4	0.0039821998077578195
K00297	-0.003997626806452156	0.45021248178727535	0.19223572042925532	0.271140985108994
K00298	0.1551255654444474	0.5509774162214667	0.03043425255540133	0.05950617747698185
K00299	0.3805982427123936	0.5935223409422049	1.689938253544021e-4	0.0010341122159186682
K00301	0.3311583742598103	0.5857455075279262	7.221576615061842e-4	0.0031756573782651715
K00302	-0.03338941148556493	0.4279322486644002	0.030929410886880497	0.06027522381311473
K00303	-0.09803872749628213	0.41685891209324916	0.0010120399876053193	0.004086689391573764
K00306	0.04461930836133885	0.508323215152987	0.2758759891005975	0.3628626807697178
K00311	-0.04356290028999754	0.5024162214667315	0.9322842065136787	0.9498361760779089
K00313	0.13305547084810426	0.5651590577950462	0.002054204763340284	0.006959624741214632
K00314	0.044807766920014966	0.5234519184069937	0.26744465597710154	0.3541738369065828
K00315	0.09393587024499496	0.5489375910636232	0.06562521953785416	0.11076779576143218
K00316	-0.014152189149493637	0.48311073336571153	0.2998522578653881	0.38861595166490104
K00318	0.06968865116024452	0.5361340456532296	0.1615823714516338	0.23434428264223753
K00319	0.19266828434398742	0.532078678970374	0.032666791566405395	0.06284506092158523
K00320	0.18871453975478628	0.5351991257892181	0.026352096360788835	0.052870347175302694
K00322	0.3334546386379842	0.5860551238465275	9.416927455780932e-4	0.0038794229886451224
K00324	0.014565868386685667	0.4980998057309374	0.8357028558062733	0.875430105074915
K00325	0.0027491470030292127	0.4946636716852841	0.9999606254721252	0.9999606254721252
K00326	0.33893081774609396	0.6263477416221467	9.102867548627103e-7	1.537437608266e-5
K00329	0.11587678131738138	0.5358608547838757	0.15155674053370527	0.22264706757998623
K00330	0.1028239478780272	0.5901469159786304	5.632250857947607e-4	0.0026340126734258214
K00331	0.1728482076253184	0.6343188440990772	1.241823377462481e-8	5.488169426507797e-7
K00332	0.11577558429529032	0.5391694997571637	0.049314970967697214	0.0876845315261581
K00333	0.13815399539156473	0.5742047110247693	9.872787042342068e-4	0.004017290072727936
K00334	0.05350246911890587	0.5747510927634774	7.822936402690495e-5	5.6494483238901e-4
K00335	0.010172480565416551	0.4993139873725109	0.3809457564504153	0.4715878450922897
K00336	-0.008731841741832948	0.4678666828557553	0.6742873880227189	0.7414924207521053
K00337	0.16694092309887376	0.6369536182612919	1.0136575578911788e-8	4.715582381885572e-7
K00338	0.1699010861813716	0.6375121418164158	2.4063799841655964e-9	1.6645871977423757e-7
K00339	0.165449713025305	0.6247146673142302	1.1057942828074374e-7	2.8560368570562223e-6
K00340	0.1662990923140142	0.6332017969888296	3.65197303509035e-8	1.2209678540651704e-6
K00341	0.17383313922519608	0.6302149101505585	6.174364886035733e-8	1.8191508395708983e-6
K00342	0.17120427107941477	0.6334203496843128	3.281509575181474e-8	1.11557302010977e-6
K00343	0.17127205254883174	0.6355087421078194	1.660343684761756e-8	6.843540939005061e-7
K00344	0.050010307358349416	0.5262809616318601	0.22468837185116475	0.30769426718471604
K00346	0.15166197215338081	0.5955135988343857	2.2106309159442006e-5	2.0074850383945336e-4
K00347	0.161019333962601	0.5994232637202526	9.195793336802538e-6	9.68907761513433e-5
K00348	0.17132379091416675	0.603721466731423	2.75628179324805e-6	3.760929959740693e-5
K00349	0.1581342033904276	0.6036607576493443	3.2133013210255967e-6	4.2461481742123954e-5
K00350	0.15726631336679278	0.5985126274890723	1.258829442196685e-5	1.2517485265843285e-4
K00351	0.07164485097786502	0.5822547353084021	1.9064747703700924e-4	0.001134331099348847
K00354	0.054252276378789044	0.5442022826614862	0.02202729246631252	0.045986872535418596
K00355	0.10032511133788283	0.600783147158815	3.819710864316761e-5	3.1376481961116855e-4
K00356	0.11587678131738138	0.5358608547838757	0.15155674053370527	0.22264706757998623
K00362	0.060299578764169394	0.5425145701796988	0.09120119426326068	0.1454501805060623
K00363	0.2599838341060572	0.5622935891209325	0.02557915701670077	0.05161902437033349
K00364	0.002358806225628103	0.5025376396308888	0.8797030054318502	0.9095596292833207
K00366	-0.05046923159966236	0.43752428363283147	0.06949242361648629	0.11643618221357345
K00367	-0.014309642810944144	0.5012384652744051	0.31307625335132255	0.40273635113353345
K00368	-0.0657516443369831	0.47669378338999513	0.33521381240083314	0.4254098029959269
K00370	0.13568128574396793	0.5636170471102477	0.030258464939097562	0.05927261477235191
K00371	0.11853230289846893	0.5557855755220981	0.058199106621144026	0.10023249473288606
K00372	-0.010573629331216918	0.49462724623603693	0.8566397284945938	0.8916091901314267
K00373	0.12841338216321566	0.5524951432734337	0.07750521573211766	0.12796886491261852
K00374	0.14069867437363265	0.5827889752306945	0.002223209138889626	0.007440314976805626
K00375	-0.07182794016388022	0.35538489558037883	1.7352983348901306e-8	7.087931618023716e-7
K00376	-0.057331980867058596	0.49336449732880044	0.9503056659847106	0.9630167608800475
K00380	0.1655908754415638	0.6239983001457018	1.020047539768143e-6	1.673088284300119e-5
K00381	0.22454447574733644	0.5614679456046625	0.016812589840485614	0.0369867677491878
K00382	0.11654402603966985	0.6641270033997085	4.2517100951044995e-12	1.4092647419398454e-9
K00383	0.050986978706783065	0.5199550752792618	0.45580626731315976	0.5456642372424659
K00384	-0.009078895177001717	0.4476019912578922	0.16612967322718347	0.2400656767524513
K00385	-0.09930890195677057	0.3730148130160272	2.872216963367975e-6	3.872624736202074e-5
K00387	-0.04741705696470795	0.4630706653715395	0.22207740564483006	0.3049587022103613
K00389	0.3702839231962703	0.6167678484701311	5.563725340440584e-6	6.527940277758827e-5
K00390	0.022295729996342013	0.5240590092277805	0.14720190331386607	0.21729284484353395
K00392	-0.0513197995531744	0.4414339485186984	0.06565143134265228	0.11078853125388181
K00394	-0.14681511946151193	0.33351748421563865	1.4132619799952347e-10	2.2005950544707204e-8
K00395	-0.1510588613907933	0.34227173385138415	7.464372221703907e-10	7.330750743661059e-8
K00399	0.27079906080346033	0.5494900437105391	0.003492810863638507	0.01064163554969143
K00400	0.19111670220271038	0.5317812044681884	0.03490857775382161	0.06635549248068122
K00401	0.2772306442268325	0.5584021369596892	0.0010509399185816282	0.004206852937364418
K00402	0.25669375121729415	0.5526347741622146	0.002695700202539175	0.008624990759325636
K00405	0.09981899610336226	0.5318783389995144	0.19046303488810867	0.2693091792632251
K00410	0	0.5057066537153958	0.6910763224720677	0.7571287901480923
K00411	-9.540318760685784e-4	0.49596891694997575	0.7078400286590507	0.7709292754631365
K00412	0.11733478656236085	0.5413489558037883	0.09323482958481932	0.14809965442237175
K00413	-0.20389534712543014	0.43395458960660516	0.007133908082072593	0.01851557546260603
K00423	0.26131650750103924	0.5731483729966003	0.0031703187106697506	0.009805554177052048
K00425	0.12528570497443717	0.6409968431277319	1.1407678801589327e-8	5.127010444443113e-7
K00426	0.119574919823768	0.6446515298688684	1.7243844130376829e-9	1.2941016986523364e-7
K00427	-0.005658992309143946	0.5211024769305489	0.932639477180335	0.9500764554961665
K00428	0.1910183616178944	0.640025497814473	2.9952816005263116e-8	1.045064260183632e-6
K00430	0.44989870103341795	0.6363404565322973	9.048321203408705e-9	4.33610814295881e-7
K00432	0.11252782346677195	0.6103266148615833	2.6101462080596605e-5	2.3122174927744544e-4
K00433	0.021056725305360215	0.5120628946090335	0.24096624092973062	0.3254476140230912
K00435	-0.10016365545685985	0.4590274405050996	0.12559690308436525	0.18998352615252434
K00436	0.2283260099041281	0.5373239436619719	0.0315731397640695	0.06127263046563698
K00437	-0.09077926953298375	0.424265420106848	0.012500070545015117	0.029033010565137303
K00440	0.22001090080831331	0.5405354541039339	0.011685806605786775	0.027511273024277534
K00441	-0.018631138655284218	0.4557370082564352	0.15205503586044958	0.22325540979510453
K00442	0.15201723242774728	0.5220009713453132	0.11854270803398315	0.181103753103579
K00443	0.229962323648007	0.5436134045653229	0.00853936886734119	0.02136856852459867
K00446	0.10589449971978818	0.5581107333657116	0.015293747632789012	0.0343175208983031
K00448	0.07001532543175366	0.5329771733851384	0.19996695359211758	0.2795274462020044
K00449	0.03193781140981817	0.5156993686255463	0.9463099272624347	0.959945864750404
K00450	0.03833853620236864	0.5130949490043711	0.49624863334717184	0.5835414454215451
K00455	0.2166024701629674	0.5605512384652743	0.029318883535410567	0.057845168284769606
K00457	0.035864419958518946	0.5199186498300146	0.11478817737619162	0.17631588164271178
K00459	-0.02769591111407398	0.4401590577950461	0.050962151232164264	0.0899897698228339
K00461	0.00712437807528059	0.500783147158815	0.41559686608496854	0.5059025355326587
K00466	0.038421202110074715	0.524908936376882	0.3343288407999909	0.4245621731831727
K00476	-0.12574873185201643	0.45453496843127733	0.17565209876864227	0.2513151880763578
K00477	-0.008611938963824162	0.5063987372510927	0.5146429354938205	0.6015899212255402
K00480	0.04880983293506269	0.5121418164157359	0.39612266985895794	0.4866073739999781
K00481	0.029601364401473037	0.5273372996600292	0.5864178712941706	0.666422023735018
K00483	0.12886352460250158	0.5704164643030597	0.006262962895035917	0.016690743661645132
K00484	0.26077450343928954	0.5679334628460418	0.011769686071925411	0.02767598365420238
K00485	-0.04840385805371868	0.4817144244779019	0.37978763827653395	0.4705935611354871
K00486	0.017989196659858785	0.5103023312287518	0.42757196517432616	0.51692021017656
K00499	0.2633011669930019	0.575461389023798	0.0058875660207344804	0.015877067710406482
K00504	0.17427534132327988	0.5699611461874696	0.0013366040394939827	0.0050201535099974656
K00505	-0.019701377159258134	0.48963088878096167	0.774914163469757	0.8256997971261075
K00508	0.05942601765525832	0.5351748421563867	0.010547934950312365	0.02540382153488794
K00510	-0.1520499657051342	0.44168892666342885	0.017837206755323708	0.03881153712762585
K00514	0.07213182963559327	0.5197972316658572	0.12129220890516823	0.18452467428583155
K00517	0.08520614199235185	0.5307187955318116	0.37716114936849165	0.4682142545609162
K00518	-0.00954562111754489	0.49383802816901406	0.9336554505474501	0.9507461737205537
K00520	-0.03457082721230027	0.48888416707139387	0.5719139739379486	0.6531116369044475
K00522	-0.018131122657345174	0.4887809616318601	0.46156588080112604	0.5509506598753868
K00523	-0.20673394487576705	0.44052331228751823	0.013816162844969115	0.03160079799647191
K00524	0	0.48972802331228754	0.08325261789155791	0.13540678293341712
K00525	0.07070189281942939	0.6409482758620689	2.4349074978502472e-8	8.764565224162314e-7
K00526	0.03602327137945711	0.561856483729966	0.02038810281317316	0.04314641071529462
K00527	-0.017293004192197033	0.40430427391937834	9.894091405122454e-4	0.0040186808487143325
K00528	-0.035441872015364285	0.40948882952889754	0.0014567741926095714	0.00534284864094474
K00529	0.30996607658646846	0.5855087421078193	0.001367984705967329	0.005104276893044137
K00532	-0.012562598180685046	0.4728326857697911	0.5341035179334408	0.6186362092545896
K00533	0.02811857159498307	0.5386777561923264	0.0840298203665939	0.13630856872272726
K00534	0.0684073440794987	0.5349259349198641	0.2599535256764449	0.34644501537210914
K00537	-0.0117514907480431	0.44935041282175814	0.23710900450001784	0.3208918221840153
K00540	0.040056615680168425	0.6076554152501213	1.655308958126156e-6	2.443039473449642e-5
K00543	0.09956055756538067	0.5417010684798447	0.17139760318598252	0.24624669195313184
K00545	0.29240920219410416	0.5727841185041282	0.003271562026988306	0.010067804999880841
K00547	-0.07198157036559726	0.40145094706168044	8.299884796962783e-5	5.895141389271333e-4
K00548	-0.014148556715337796	0.4363829528897523	0.04257130662427659	0.07788747566608102
K00549	-0.07098757649711306	0.384330985915493	9.61495794277749e-6	1.0024507265372861e-4
K00552	0.40862100534117174	0.632898251578436	1.8137602753043325e-8	7.361460709207125e-7
K00554	-0.010626680953775664	0.4353508984944148	0.035160520251527466	0.06673871119086161
K00555	0.1583117372737654	0.5282054395337542	0.040941663219870694	0.07542633879436576
K00556	0.21247964358851468	0.6129128217581351	2.464601887908202e-6	3.403803475400998e-5
K00557	-0.054887470392010314	0.43389388052452643	0.040347044031359885	0.07455533920312843
K00558	-0.0062333304446034465	0.46928727537639636	0.5969890065887697	0.6755401916662395
K00559	-0.0411213510704191	0.4365165128703254	0.07856196225342653	0.1292041368050461
K00560	0.004949099636852103	0.4896733851384167	0.8118965534993492	0.8557886687541172
K00561	0.13057556167861098	0.5538732394366197	0.027776807303467432	0.05522731869509708
K00563	-0.030115312050528004	0.44351019912578926	0.058062230343287835	0.10001841541378405
K00564	-0.05844631708909776	0.4481847984458475	0.06192817342363044	0.10573913277204983
K00566	0.0011417345509282671	0.48736644001942686	0.7592607285479067	0.8134571172523364
K00567	0.023636204470563922	0.5487068965517241	0.005193885286066013	0.014366257806208323
K00568	0.10890984248357242	0.600273190869354	4.1867934880590596e-5	3.4020369966812885e-4
K00570	0.20978367638751652	0.6154626032054396	1.0014101838873302e-6	1.6493204995494225e-5
K00571	0.018310986164952848	0.530882710053424	0.0427613961828206	0.07816020658580149
K00573	-0.04815992662717593	0.45567629917435654	0.09732019631431546	0.15345895647492325
K00574	-0.06427738673280751	0.4136534725594949	0.0030439799704351208	0.009492301319016615
K00575	-0.0680564029687916	0.4359944147644488	0.00490563508697833	0.01377977652433355
K00577	0.19647323440979086	0.535703011170471	0.01914279773897709	0.04100702066842356
K00578	0.1307640898536762	0.5183402136959688	0.11014904077480692	0.17017588257207011
K00579	0.1663958403220713	0.5239800874210782	0.09300188837240175	0.14787727803367098
K00580	0.20318158974208075	0.5360126274890723	0.02138349970853337	0.044882781050496826
K00581	0.20403475971268076	0.5409057795046138	0.010237351744226908	0.02479011305544085
K00582	-0.012966840167159287	0.4953739679456046	0.9829901301779761	0.9880822526852397
K00583	0.14396146760282535	0.5230208839242351	0.093468700275761707	0.14842620747498525
K00584	0.21316762286086532	0.5379978144730452	0.015026621974062904	0.03383435544966612
K00586	0.15464987575296055	0.5252428363283147	0.059190425544877634	0.10163173650107955
K00587	-0.08858394080177312	0.42381617289946577	0.003599564903391841	0.010879384045015993
K00588	-0.008383123065496476	0.47028290432248665	0.4914140580607586	0.5790547817913397
K00590	0.04252054845290064	0.525831714424478	0.04365033808475127	0.0795141835274093
K00591	0.16371488784236296	0.5433766391452162	0.18932085281773725	0.2678846289870331
K00595	-0.05256449117121985	0.3928666828557552	1.0395662423594383e-4	7.05008478940267e-4
K00597	0.37064887318191025	0.5916889266634289	3.6081054161929416e-4	0.0018735299337999248
K00598	-0.046684213704397896	0.45089242350655656	0.09693954173388668	0.15306566164961388
K00599	0.06326103848503477	0.5400922778047597	0.03176976646420404	0.0615360341423772
K00600	-0.007619417268502908	0.4583353569694026	0.20494585804073484	0.28552439592189943
K00601	0.029508712473069337	0.5204286061194754	0.22407232503837227	0.30706207505258426
K00602	0.0025332049287886405	0.48850777076250607	0.98377708782005	0.9882493665372519
K00603	0.17785252902701787	0.6348530840213696	1.0084024726353391e-9	8.719393119363177e-8
K00604	-0.011372169691096754	0.4259288489558038	0.010240821820976692	0.02479011305544085
K00605	0.14413112191221375	0.6745932491500728	1.6209256159527285e-14	2.2373954540929237e-11
K00606	0.03954748010265436	0.570222195240408	0.0024221806180717564	0.007952309870722584
